3435, 26.3, -22.0, 6.0
3935, 91.4, -8.0, 67.0
3945, 90.2, -9.0, 92.0
3955, 88.2, -8.0, 104.0
3965, 87.1, -8.0, 103.0
3975, 68.6, -2.0, 80.0
3985, 56.5, -1.0, 61.0
3995, 39.6, 0.0, 35.0
4545, 81.6, -1.0, 23.0
4535, 79.2, -1.0, 26.0
4525, 74.9, 0.0, 28.0
4515, 67.5, 1.0, 32.0
4505, 56.5, 2.0, 38.0
4495, 51.0, 3.0, 40.0
4485, 34.9, 5.0, 27.0
4685, 81.6, 7.0, 16.0
4675, 79.6, 8.0, 17.0
4665, 71.8, 11.0, 22.0
4655, 65.1, 14.0, 24.0
4645, 56.9, 17.0, 28.0
4635, 46.3, 20.0, 33.0
4625, 22.7, 16.0, 17.0
4755, 80.4, 7.0, 9.0
4745, 75.7, 8.0, 10.0
4735, 69.4, 10.0, 13.0
4725, 60.8, 14.0, 15.0
4715, 49.8, 17.0, 18.0
4705, 38.4, 21.0, 20.0
4695, 26.7, 18.0, 16.0
5035, 81.2, 11.0, 4.0
5025, 78.0, 14.0, 3.0
5015, 70.6, 17.0, 4.0
5005, 57.6, 22.0, 6.0
4995, 48.2, 25.0, 7.0
4985, 40.0, 27.0, 8.0
4975, 16.9, 16.0, 7.0
5175, 82.0, 8.0, -2.0
5165, 79.6, 9.0, -4.0
5155, 70.6, 13.0, -6.0
5145, 54.5, 19.0, -9.0
5135, 41.6, 23.0, -11.0
5125, 32.2, 26.0, -11.0
5115, 23.5, 22.0, -8.0
5245, 83.9, 6.0, -1.0
5235, 78.8, 8.0, -2.0
5225, 74.1, 10.0, -3.0
5215, 64.7, 12.0, -5.0
5205, 46.7, 17.0, -6.0
5195, 33.7, 18.0, -6.0
5185, 23.9, 15.0, -5.0
5315, 86.3, 2.0, -4.0
5305, 79.6, 3.0, -7.0
5295, 72.5, 4.0, -10.0
5285, 58.0, 6.0, -14.0
5275, 37.3, 9.0, -20.0
5265, 26.3, 10.0, -22.0
5255, 10.6, 8.0, -17.0
5455, 81.6, -4.0, -6.0
5445, 79.6, -4.0, -8.0
5435, 74.5, -5.0, -10.0
5425, 61.2, -7.0, -14.0
5415, 51.0, -8.0, -17.0
5405, 46.7, -9.0, -17.0
5395, 10.6, -5.0, -12.0
5523, 81.2, -8.0, -4.0
5513, 78.0, -9.0, -5.0
5503, 71.8, -12.0, -7.0
5493, 65.9, -14.0, -8.0
5483, 52.2, -18.0, -11.0
5473, 35.3, -21.0, -13.0
5463, 13.3, -10.0, -8.0
5527, 79.6, -5.0, 0.0
5517, 76.5, -6.0, 0.0
5507, 69.8, -7.0, -1.0
5497, 61.2, -8.0, -1.0
5487, 48.2, -10.0, -2.0
5477, 36.5, -12.0, -2.0
5467, 18.8, -11.0, -1.0
5595, 81.2, -7.0, 3.0
5585, 74.5, -10.0, 3.0
5575, 67.8, -11.0, 2.0
5565, 62.0, -13.0, 2.0
5555, 50.2, -16.0, 3.0
5545, 41.2, -17.0, 3.0
5535, 17.6, -12.0, 1.0
5665, 78.4, -5.0, 4.0
5655, 75.3, -6.0, 5.0
5645, 71.0, -7.0, 5.0
5635, 65.9, -8.0, 5.0
5625, 53.3, -10.0, 7.0
5615, 46.3, -11.0, 7.0
5605, 20.8, -11.0, 4.0
5803, 79.2, -5.0, 15.0
5793, 73.7, -6.0, 17.0
5783, 68.2, -7.0, 19.0
5773, 58.4, -8.0, 22.0
5763, 50.2, -8.0, 24.0
5753, 42.0, -9.0, 25.0
5743, 29.0, -8.0, 18.0
5807, 83.1, -5.0, 19.0
5797, 79.6, -6.0, 22.0
5787, 75.3, -7.0, 25.0
5777, 66.3, -8.0, 31.0
5767, 57.3, -8.0, 35.0
5757, 45.9, -9.0, 35.0
5747, 27.5, -8.0, 22.0
5875, 82.4, -3.0, 24.0
5865, 79.6, -4.0, 26.0
5855, 75.3, -4.0, 27.0
5845, 69.0, -4.0, 31.0
5835, 62.7, -4.0, 35.0
5825, 53.7, -3.0, 38.0
5815, 33.7, -2.0, 26.0
7401, 90.2, 2.0, 32.0
7402, 87.1, 1.0, 34.0
7403, 85.9, 3.0, 43.0
7404, 87.5, -1.0, 74.0
7405, 83.9, 2.0, 90.0
7406, 81.6, 7.0, 89.0
7407, 69.0, 11.0, 46.0
7408, 80.8, 12.0, 83.0
7409, 77.6, 17.0, 74.0
7410, 78.4, 26.0, 41.0
7411, 73.7, 21.0, 47.0
7412, 62.7, 28.0, 55.0
7413, 64.7, 32.0, 57.0
7414, 55.3, 31.0, 58.0
7415, 79.2, 16.0, 16.0
7416, 60.8, 50.0, 38.0
7417, 55.3, 60.0, 46.0
7418, 53.3, 50.0, 24.0
7419, 46.7, 43.0, 14.0
7420, 36.5, 52.0, 15.0
7421, 24.3, 36.0, 6.0
7422, 86.3, 15.0, 2.0
7423, 59.6, 53.0, 7.0
7424, 55.7, 65.0, 3.0
7425, 42.4, 60.0, 12.0
7426, 36.9, 58.0, 18.0
7427, 34.5, 53.0, 24.0
7428, 27.8, 31.0, 4.0
7429, 80.0, 17.0, -2.0
7430, 74.9, 23.0, -3.0
7431, 62.4, 34.0, -3.0
7432, 51.8, 42.0, -2.0
7433, 42.7, 50.0, 2.0
7434, 38.8, 48.0, 3.0
7435, 32.9, 45.0, 0.0
7436, 89.4, 10.0, -5.0
7437, 74.5, 17.0, -13.0
7438, 72.2, 29.0, -21.0
7439, 62.4, 24.0, -19.0
7440, 56.1, 25.0, -18.0
7441, 50.6, 41.0, -41.0
7442, 43.5, 53.0, -50.0
7443, 87.8, 3.0, -7.0
7444, 75.7, 5.0, -19.0
7445, 67.8, 7.0, -16.0
7446, 58.4, 14.0, -35.0
7447, 34.5, 18.0, -23.0
7448, 26.3, 12.0, -9.0
7449, 20.0, 16.0, -7.0
7450, 79.2, 1.0, -12.0
7451, 68.6, -1.0, -33.0
7452, 62.0, 7.0, -40.0
7453, 66.3, -3.0, -34.0
7454, 56.9, -8.0, -26.0
7455, 40.0, 8.0, -48.0
7456, 47.5, 9.0, -39.0
7457, 85.5, -10.0, -9.0
7458, 68.6, -17.0, -19.0
7459, 58.0, -20.0, -24.0
7460, 47.1, -41.0, -49.0
7461, 47.5, -20.0, -44.0
7462, 32.9, -9.0, -39.0
7463, 15.7, -6.0, -24.0
7464, 80.0, -17.0, -3.0
7465, 70.2, -40.0, -2.0
7466, 61.6, -54.0, -23.0
7467, 56.5, -59.0, -24.0
7468, 43.1, -24.0, -31.0
7469, 35.3, -22.0, -32.0
7470, 32.9, -23.0, -22.0
7471, 81.6, -31.0, -6.0
7472, 68.6, -30.0, -7.0
7473, 56.5, -36.0, -3.0
7474, 42.7, -35.0, -18.0
7475, 47.5, -18.0, -7.0
7476, 30.6, -20.0, -10.0
7477, 29.8, -11.0, -13.0
7478, 84.3, -30.0, 9.0
7479, 73.3, -59.0, 28.0
7480, 65.9, -69.0, 24.0
7481, 62.7, -73.0, 36.0
7482, 55.3, -64.0, 28.0
7483, 34.9, -27.0, 15.0
7484, 31.8, -30.0, 6.0
7485, 86.7, -9.0, 15.0
7486, 85.1, -22.0, 33.0
7487, 80.8, -42.0, 49.0
7488, 77.3, -49.0, 56.0
7489, 63.9, -31.0, 39.0
7490, 58.8, -24.0, 36.0
7491, 53.3, -13.0, 37.0
7492, 79.6, -12.0, 36.0
7493, 77.6, -9.0, 24.0
7494, 69.0, -12.0, 17.0
7495, 61.2, -13.0, 45.0
7496, 53.7, -17.0, 50.0
7497, 48.2, 0.0, 16.0
7498, 40.0, -8.0, 24.0
7499, 91.0, -1.0, 26.0
7500, 84.3, 1.0, 23.0
7501, 81.2, 2.0, 23.0
7502, 76.1, 4.0, 28.0
7503, 63.5, 2.0, 28.0
7504, 52.9, 9.0, 19.0
7505, 43.9, 11.0, 24.0
7506, 88.6, 4.0, 23.0
7507, 87.1, 10.0, 34.0
7508, 77.6, 10.0, 35.0
7509, 71.4, 14.0, 42.0
7510, 62.7, 19.0, 49.0
7511, 56.5, 22.0, 52.0
7512, 49.4, 24.0, 50.0
7513, 78.0, 14.0, 15.0
7514, 71.4, 17.0, 23.0
7515, 63.5, 20.0, 29.0
7516, 44.3, 27.0, 37.0
7517, 37.3, 28.0, 36.0
7518, 36.9, 13.0, 10.0
7519, 33.7, 7.0, 12.0
7520, 81.2, 15.0, 14.0
7521, 67.5, 13.0, 19.0
7522, 53.7, 31.0, 26.0
7523, 49.4, 33.0, 19.0
7524, 45.9, 35.0, 23.0
7525, 49.8, 20.0, 23.0
7526, 36.1, 34.0, 37.0
7527, 84.3, 0.0, 7.0
7528, 76.1, 3.0, 8.0
7529, 70.2, 3.0, 10.0
7530, 62.4, 4.0, 11.0
7531, 45.5, 6.0, 13.0
7532, 36.1, 6.0, 15.0
7533, 24.7, 6.0, 12.0
7534, 82.4, 0.0, 8.0
7535, 72.2, 0.0, 11.0
7536, 65.9, 0.0, 13.0
7537, 69.8, -3.0, 5.0
7538, 62.7, -4.0, 4.0
7539, 59.2, -1.0, 3.0
7540, 33.3, -1.0, -4.0
7541, 88.6, -2.0, -2.0
7542, 74.5, -7.0, -7.0
7543, 66.7, -3.0, -7.0
7544, 54.9, -4.0, -9.0
7545, 34.5, -4.0, -12.0
7546, 22.0, -4.0, -12.0
7547, 10.6, -2.0, -9.0
7548, 84.3, 13.0, 103.0
7549, 80.0, 19.0, 95.0
7550, 65.5, 19.0, 77.0
7551, 57.6, 15.0, 65.0
7552, 38.4, 10.0, 36.0
7553, 31.4, 6.0, 25.0
7554, 27.1, 4.0, 14.0
7555, 69.0, 12.0, 70.0
7556, 61.2, 10.0, 59.0
7557, 54.9, 8.0, 51.0
7558, 50.6, 10.0, 46.0
7559, 47.8, 11.0, 41.0
7560, 43.9, 7.0, 34.0
7561, 40.4, 2.0, 25.0
7562, 66.3, 8.0, 36.0
7563, 68.6, 17.0, 63.0
7564, 65.5, 27.0, 70.0
7565, 60.0, 29.0, 58.0
7566, 51.0, 28.0, 41.0
7567, 41.6, 21.0, 31.0
7568, 38.4, 15.0, 23.0
7569, 64.7, 27.0, 62.0
7570, 63.1, 28.0, 58.0
7571, 60.0, 26.0, 52.0
7572, 55.3, 25.0, 46.0
7573, 50.2, 24.0, 44.0
7574, 50.2, 19.0, 37.0
7575, 43.1, 13.0, 31.0
7576, 65.1, 32.0, 44.0
7577, 63.9, 37.0, 52.0
7578, 59.2, 44.0, 54.0
7579, 56.1, 52.0, 53.0
7580, 49.8, 45.0, 42.0
7581, 38.8, 26.0, 25.0
7582, 33.7, 13.0, 17.0
7583, 53.7, 40.0, 48.0
7584, 50.2, 41.0, 47.0
7585, 49.4, 35.0, 37.0
7586, 44.7, 32.0, 35.0
7587, 41.2, 30.0, 32.0
7588, 38.0, 20.0, 22.0
7589, 32.2, 9.0, 13.0
7590, 76.1, 10.0, 16.0
7591, 59.6, 26.0, 31.0
7592, 48.2, 39.0, 38.0
7593, 41.2, 40.0, 34.0
7594, 33.7, 30.0, 23.0
7595, 31.8, 21.0, 18.0
7596, 29.4, 14.0, 13.0
7597, 50.6, 58.0, 51.0
7598, 47.8, 49.0, 44.0
7599, 44.3, 49.0, 42.0
7600, 37.6, 34.0, 29.0
7601, 36.5, 28.0, 27.0
7602, 37.3, 20.0, 24.0
7603, 32.2, 16.0, 18.0
7604, 86.7, 6.0, 3.0
7605, 79.2, 15.0, 9.0
7606, 67.8, 28.0, 16.0
7607, 56.5, 36.0, 23.0
7608, 43.9, 40.0, 27.0
7609, 35.3, 33.0, 20.0
7610, 29.0, 25.0, 13.0
7611, 79.2, 12.0, 11.0
7612, 68.2, 18.0, 14.0
7613, 62.4, 20.0, 14.0
7614, 56.9, 14.0, 12.0
7615, 47.1, 13.0, 9.0
7616, 36.1, 14.0, 6.0
7617, 29.0, 13.0, 5.0
7618, 56.9, 36.0, 34.0
7619, 49.4, 49.0, 38.0
7620, 43.5, 56.0, 38.0
7621, 39.6, 57.0, 35.0
7622, 34.9, 47.0, 26.0
7623, 33.7, 43.0, 25.0
7624, 32.5, 38.0, 22.0
7625, 56.1, 59.0, 44.0
7626, 47.1, 58.0, 46.0
7627, 39.6, 51.0, 34.0
7628, 37.6, 49.0, 31.0
7629, 29.8, 27.0, 14.0
7630, 27.8, 23.0, 12.0
7631, 24.7, 20.0, 10.0
7632, 82.4, 5.0, 1.0
7633, 70.6, 14.0, 3.0
7634, 55.7, 41.0, 2.0
7635, 47.8, 62.0, 11.0
7636, 43.5, 64.0, 20.0
7637, 36.1, 45.0, 11.0
7638, 32.2, 39.0, 8.0
7639, 50.2, 17.0, 3.0
7640, 39.6, 39.0, 7.0
7641, 35.3, 45.0, 8.0
7642, 30.2, 34.0, -1.0
7643, 27.8, 29.0, -1.0
7644, 25.1, 23.0, -2.0
7645, 23.1, 20.0, -1.0
7646, 53.3, 27.0, -4.0
7647, 43.5, 50.0, -6.0
7648, 36.5, 55.0, -8.0
7649, 32.9, 51.0, -11.0
7650, 28.6, 41.0, -12.0
7651, 28.6, 35.0, -15.0
7652, 25.5, 31.0, -13.0
7653, 58.0, 8.0, -5.0
7654, 55.7, 23.0, -12.0
7655, 49.0, 37.0, -19.0
7656, 39.2, 44.0, -21.0
7657, 29.8, 36.0, -18.0
7658, 30.6, 30.0, -14.0
7659, 28.6, 22.0, -10.0
7660, 61.2, 7.0, -9.0
7661, 50.6, 20.0, -17.0
7662, 37.3, 34.0, -26.0
7663, 31.0, 35.0, -28.0
7664, 30.6, 33.0, -30.0
7665, 30.2, 27.0, -25.0
7666, 35.3, 10.0, -10.0
7667, 51.8, 2.0, -22.0
7668, 47.5, 7.0, -28.0
7669, 42.4, 14.0, -34.0
7670, 37.6, 16.0, -37.0
7671, 33.3, 19.0, -36.0
7672, 31.4, 19.0, -37.0
7673, 37.3, 10.0, -29.0
7674, 58.8, 6.0, -22.0
7675, 54.1, 7.0, -24.0
7676, 46.3, 17.0, -30.0
7677, 40.0, 24.0, -31.0
7678, 36.9, 26.0, -34.0
7679, 31.4, 24.0, -35.0
7680, 27.8, 27.0, -35.0
7681, 68.2, -1.0, -21.0
7682, 55.3, -1.0, -30.0
7683, 44.7, 0.0, -38.0
7684, 39.2, 2.0, -40.0
7685, 36.1, 3.0, -41.0
7686, 32.9, 2.0, -42.0
7687, 28.6, 8.0, -45.0
7688, 59.2, -14.0, -35.0
7689, 54.9, -16.0, -36.0
7690, 45.5, -17.0, -37.0
7691, 37.3, -14.0, -40.0
7692, 33.3, -9.0, -36.0
7693, 28.6, -7.0, -33.0
7694, 25.9, -6.0, -30.0
7695, 65.5, -11.0, -16.0
7696, 60.0, -15.0, -18.0
7697, 52.9, -14.0, -20.0
7698, 45.9, -12.0, -20.0
7699, 40.0, -11.0, -20.0
7700, 35.7, -11.0, -26.0
7701, 32.9, -17.0, -27.0
7702, 63.9, -23.0, -25.0
7703, 58.0, -28.0, -30.0
7704, 49.0, -30.0, -34.0
7705, 41.2, -26.0, -33.0
7706, 39.6, -24.0, -31.0
7707, 36.1, -22.0, -27.0
7708, 31.8, -21.0, -24.0
7709, 67.5, -23.0, -14.0
7710, 61.2, -36.0, -20.0
7711, 54.1, -44.0, -24.0
7712, 47.5, -40.0, -26.0
7713, 44.3, -42.0, -21.0
7714, 42.4, -40.0, -18.0
7715, 35.3, -32.0, -14.0
7716, 54.5, -39.0, -9.0
7717, 47.5, -43.0, -9.0
7718, 42.0, -43.0, -11.0
7719, 39.2, -37.0, -8.0
7720, 35.7, -34.0, -6.0
7721, 34.1, -29.0, -9.0
7722, 29.4, -24.0, -8.0
7723, 62.0, -34.0, 8.0
7724, 54.1, -45.0, 10.0
7725, 47.5, -55.0, 14.0
7726, 43.1, -54.0, 14.0
7727, 39.2, -46.0, 12.0
7728, 37.3, -39.0, 10.0
7729, 31.8, -32.0, 3.0
7730, 55.7, -33.0, 19.0
7731, 49.4, -41.0, 24.0
7732, 43.5, -45.0, 22.0
7733, 40.4, -39.0, 16.0
7734, 36.5, -26.0, 12.0
7735, 33.7, -17.0, 11.0
7736, 33.3, -15.0, 7.0
7737, 62.0, -33.0, 47.0
7738, 59.2, -43.0, 40.0
7739, 56.1, -46.0, 36.0
7740, 52.9, -41.0, 33.0
7741, 50.6, -35.0, 31.0
7742, 45.5, -26.0, 27.0
7743, 40.4, -22.0, 20.0
7744, 74.1, -13.0, 71.0
7745, 68.6, -12.0, 63.0
7746, 62.4, -10.0, 52.0
7747, 56.9, -10.0, 46.0
7748, 52.2, -9.0, 39.0
7749, 47.5, -7.0, 33.0
7750, 42.4, -6.0, 27.0
7751, 74.1, -1.0, 55.0
7752, 72.9, 3.0, 69.0
7753, 67.8, 4.0, 65.0
7754, 57.3, 4.0, 51.0
7755, 50.6, 2.0, 40.0
7756, 43.9, 0.0, 29.0
7757, 40.0, 0.0, 26.0
7758, 78.4, -5.0, 78.0
7759, 72.5, -4.0, 75.0
7760, 55.3, -2.0, 47.0
7761, 47.1, -5.0, 33.0
7762, 40.8, -8.0, 23.0
7763, 38.0, -5.0, 18.0
7764, 34.9, -4.0, 18.0
7765, 71.8, -8.0, 67.0
7766, 68.6, -6.0, 65.0
7767, 64.3, -4.0, 56.0
7768, 53.3, -1.0, 41.0
7769, 42.0, 2.0, 28.0
7770, 38.4, 0.0, 21.0
7771, 31.4, -1.0, 14.0
Black 2, 19.2, 0.0, 10.0
Black 3, 14.9, -4.0, 3.0
Black 4, 16.1, 4.0, 8.0
Black 5, 20.0, 10.0, 1.0
Black 6, 7.8, -2.0, -7.0
Black 7, 24.3, 1.0, 3.0
, 100.0, 0.0, 0.0
Cool Gray 1, 86.7, 0.0, 1.0
Cool Gray 2, 83.5, 0.0, 1.0
Cool Gray 3, 80.8, 0.0, 0.0
Cool Gray 4, 76.1, 0.0, 0.0
Cool Gray 5, 72.5, 0.0, 0.0
, 100.0, 0.0, 0.0
, 100.0, 0.0, 0.0
Cool Gray 6, 69.0, 0.0, -1.0
Cool Gray 7, 63.1, 0.0, -1.0
Cool Gray 8, 57.6, 0.0, -2.0
Cool Gray 9, 50.2, 0.0, -2.0
Cool Gray 10, 42.7, 0.0, -3.0
Cool Gray 11, 36.5, 0.0, -3.0
, 100.0, 0.0, 0.0
Medium Purple, 20.8, 50.0, -59.0
Dark Blue, 20.8, 29.0, -68.0
Medium Blue, 47.5, -33.0, -54.0
Bright Green, 60.0, -75.0, 0.0
Neutral Black, 13.3, 0.0, 0.0
, 100.0, 0.0, 0.0
, 100.0, 0.0, 0.0
Medium Yellow, 88.2, 1.0, 109.0
Bright Orange, 63.5, 62.0, 82.0
Bright Red, 57.6, 72.0, 62.0
Strong Red, 43.9, 78.0, 15.0
Pink, 51.0, 73.0, -16.0
, 100.0, 0.0, 0.0
, 100.0, 0.0, 0.0
Purple, 47.5, 69.0, -42.0
Violet, 18.8, 55.0, -70.0
Blue 072, 17.6, 43.0, -76.0
Reflex Blue, 14.9, 32.0, -67.0
Process Blue, 47.5, -33.0, -53.0
Green, 57.6, -77.0, 0.0
Black, 17.3, 1.0, 3.0
Warm Gray 1, 84.3, 1.0, 4.0
Warm Gray 2, 79.6, 2.0, 5.0
Warm Gray 3, 75.3, 2.0, 5.0
Warm Gray 4, 71.4, 2.0, 5.0
Warm Gray 5, 67.5, 3.0, 6.0
, 100.0, 0.0, 0.0
, 100.0, 0.0, 0.0
Warm Gray 6, 65.1, 3.0, 5.0
Warm Gray 7, 58.8, 3.0, 6.0
Warm Gray 8, 55.3, 3.0, 6.0
Warm Gray 9, 51.4, 4.0, 6.0
Warm Gray 10, 47.5, 4.0, 6.0
Warm Gray 11, 42.7, 4.0, 7.0
, 100.0, 0.0, 0.0
Yellow, 89.0, -1.0, 111.0
Yellow 012, 87.5, 2.0, 109.0
Orange 021, 60.8, 66.0, 85.0
Warm Red, 58.8, 70.0, 51.0
Red 032, 55.3, 72.0, 43.0
Rubine Red, 43.9, 79.0, 13.0
Rhodamine Red, 51.4, 79.0, -14.0
Yellow 0131, 93.7, -7.0, 38.0
Red 0331, 79.6, 31.0, 6.0
Magenta 0521, 80.0, 29.0, -11.0
Violet 0631, 69.4, 24.0, -29.0
Blue 0821, 78.4, -24.0, -23.0
Green 0921, 86.3, -27.0, -1.0
Black 0961, 62.7, 2.0, 6.0
